vid,from,WKT,cost_before,cost_remain,visit_number
2186270133,259999337,"LINESTRING(8565300.681350738 5352728.990223781,8565149.505894797 5352720.825733416)",4656,17594,3042
2368118500,2368118499,"LINESTRING(8565473.089314537 5353553.640651986,8565500.266924594 5353555.390341622)",5137,17124,3080
4874618652,4874618702,"LINESTRING(8566317.29382693 5350794.789347626,8566315.595226303 5350787.209610342)",2777,19848,4485
6556690813,6556690816,"LINESTRING(8563551.122703321 5351920.1572957905,8563452.603866864 5351988.383458118)",5836,17328,6933
4011672446,4011643331,"LINESTRING(8569060.533842053 5352453.1510521835,8569057.985941112 5352481.725977858)",1292,20248,786
2562561461,297487865,"LINESTRING(8565104.492978139 5355727.008801725,8564978.796531625 5355721.175142692)",7545,15110,4606
2281408508,2281408328,"LINESTRING(8566471.017183814 5354066.313790892,8566358.060242016 5354055.23182024)",4618,17272,1900
297162399,241928097,"LINESTRING(8564893.866500199 5356731.036020206,8564734.198041113 5356715.86687707)",8530,14202,4991
6484967333,6484967340,"LINESTRING(8565892.643669792 5350616.375630356,8565878.205564449 5350615.209538879)",3235,19750,6226
3676370813,3676370815,"LINESTRING(8562562.537137501 5360072.93461317,8562665.302475527 5360274.875818285)",13006,10217,7120
4144547329,5148249094,"LINESTRING(8564436.942931116 5351528.88699834,8564426.751327345 5351649.006979182)",4495,18106,4376
2194439373,297454631,"LINESTRING(8568636.732985228 5355716.508218101,8568703.827710057 5355851.26660799)",5012,17675,4759
5336444459,2641610465,"LINESTRING(8566426.004267158 5351502.647403019,8566420.059164958 5351518.974253634)",2320,19309,1030
7484598427,260541678,"LINESTRING(8566986.542474583 5355777.761789677,8567010.322883382 5355881.6020991495)",5791,16392,2848
260542036,5335157047,"LINESTRING(8567319.468197782 5351578.450880233,8567300.783590866 5351786.038947514)",1570,19625,201
674112138,6484967332,"LINESTRING(8565853.575855333 5350881.665238847,8565844.233551877 5350881.08217647)",3028,19509,4097
2926313597,2926313522,"LINESTRING(8568638.431585858 5354003.904970416,8568635.0343846 5354183.550183583)",3339,18740,2585
5000827757,5108878044,"LINESTRING(8564472.613544315 5353231.120148908,8564346.067797488 5353526.228890638)",6186,16476,4641
2281432095,2281432223,"LINESTRING(8567216.702859754 5355918.938224075,8567202.26475441 5356079.951979479)",5835,16396,2986
2281432612,2281432233,"LINESTRING(8567682.968732292 5356500.584397226,8567624.367010608 5356500.000982641)",6220,16432,4591
2201604665,4306446365,"LINESTRING(8563883.199126206 5356418.906711429,8563858.569417091 5356413.072618461)",9033,13861,5815
498715919,295844214,"LINESTRING(8566689.287364585 5353368.758634556,8566685.040863015 5353367.592198157)",3646,18009,1095
5148249093,5148249092,"LINESTRING(8565016.165745454 5351584.281942516,8564822.525273798 5351569.121188181)",3986,18379,3393
6467393259,6467393257,"LINESTRING(8567581.901994893 5352290.450596442,8567593.792199293 5352291.616897832)",2000,19417,532
8788374870,8788374874,"LINESTRING(8567921.622120606 5354362.032304386,8567903.786814006 5354465.273525568)",3575,18021,945
5822625748,5822625747,"LINESTRING(8567869.814801434 5352965.180367526,8567879.15710489 5352972.76187885)",2148,19088,239
2641610419,5339170992,"LINESTRING(8565242.928929366 5351097.400824661,8565089.205572482 5351081.657788453)",3808,18934,5040
260540322,260540247,"LINESTRING(8565417.884794109 5356160.4599023545,8565317.667357024 5356161.043295642)",7406,15006,3538
260540359,260540179,"LINESTRING(8565385.611382166 5356423.57398844,8565321.06455828 5356424.157398231)",7639,14816,3725
5339170987,3764633988,"LINESTRING(8565261.613536282 5351283.4038979355,8565263.312136909 5351266.494374034)",3669,18870,4106
3468005898,297186933,"LINESTRING(8563817.803002005 5358499.577632779,8563824.59740452 5358564.350799975)",10559,12238,5330
2187811791,5336444444,"LINESTRING(8566349.567238873 5351691.574140551,8566352.115139816 5351662.418529565)",2460,19153,981
2281432742,295844357,"LINESTRING(8566882.927836241 5354258.208954809,8566858.298127128 5354475.772696984)",4477,17289,1429
2281408768,2281408836,"LINESTRING(8567350.892309409 5354509.020151301,8567294.838488666 5354800.669579793)",4409,17354,1421
2365925887,2365925886,"LINESTRING(8566155.926767217 5353651.040542366,8566155.926767217 5353652.790250318)",4461,17452,2016
299385945,3189759146,"LINESTRING(8566499.8933945 5357723.501797605,8566208.583386702 5357818.027871621)",8194,14500,4804
4366524887,241927970,"LINESTRING(8564348.61569843 5356677.360701752,8564035.223882461 5356535.58933927)",8914,13879,5309
5344051322,5344050720,"LINESTRING(8566031.928921333 5351155.125518575,8566018.340116303 5351153.376280167)",2868,19379,3023
297487865,4980443858,"LINESTRING(8565200.463913653 5355735.759297133,8565104.492978139 5355727.008801725)",7419,15187,4396
2670948676,2670948677,"LINESTRING(8566181.405776646 5357735.171631301,8566192.446680732 5357731.670679655)",8293,14544,5530
6552035371,297443303,"LINESTRING(8563805.06349729 5352077.603040472,8563624.16253035 5352059.525801097)",5730,17349,6631
2187689313,2321236619,"LINESTRING(8567289.74268678 5352106.759952167,8567275.304581437 5352105.010534888)",1883,19360,251
2281407828,2281408335,"LINESTRING(8567693.160336064 5356434.658780725,8567662.58552475 5356384.485615806)",6140,16537,4720
6512416618,254854099,"LINESTRING(8564053.05918906 5351482.82198006,8564037.771783404 5351481.072680063)",4769,18055,5476
2280852359,2280852247,"LINESTRING(8563970.677058576 5357361.744215878,8563960.485454803 5357369.912780184)",9631,13198,5504
299385962,2670948680,"LINESTRING(8566339.375635102 5358215.981510132,8566384.388551759 5358442.974423644)",8845,14242,6662
2321236480,2932364272,"LINESTRING(8567799.322875349 5350479.943918688,8567669.379927265 5350485.7742928155)",1733,20881,4425
241927969,241927970,"LINESTRING(8564348.61569843 5356677.360701752,8564357.108701574 5356697.780623355)",8592,13964,4168
619162139,297407918,"LINESTRING(8568272.383150402 5354500.854098881,8568368.354085917 5354574.348828679)",3665,18277,2141
2281408094,2281408339,"LINESTRING(8566322.389628816 5356030.94749801,8566301.15712096 5356180.878689218)",6490,15675,2806
2640232884,2200689183,"LINESTRING(8564612.748096172 5353677.286196193,8564554.9956748 5353987.573759394)",6447,16216,4647
4011643227,4011643224,"LINESTRING(8568922.947191142 5351973.222045489,8568935.686695855 5351989.549721651)",922,20526,591
5472928883,5472928895,"LINESTRING(8566265.48650776 5351285.73624847,8566260.390705874 5351344.045201803)",2564,19359,2064
297124199,2315734865,"LINESTRING(8567990.415446062 5353501.733342438,8567947.101130033 5353485.403012797)",2617,18756,445
2948783620,2946880429,"LINESTRING(8565155.450996995 5356840.721329835,8565152.05379574 5356893.230712492)",8452,14360,5406
4527030066,297421017,"LINESTRING(8566147.433764074 5352000.629232505,8566142.337962188 5352049.029355638)",2982,18716,1218
4615252802,4011643236,"LINESTRING(8569048.643637653 5352078.769315186,8569074.971947396 5352067.689711305)",903,20562,637
3938001215,662857617,"LINESTRING(8562994.830997469 5359777.03446896,8562712.863293128 5359810.300879232)",12395,10571,6132
525165917,506153434,"LINESTRING(8566684.1915627 5352349.34899925,8566644.27444793 5352345.850073818)",2773,18780,836
2186319352,2186319278,"LINESTRING(8566273.979510901 5353278.360247142,8566283.32181436 5353279.526672354)",4010,17823,1677
5339170975,5148844178,"LINESTRING(8565469.692113278 5350871.170121677,8565460.349809822 5350973.206484802)",3532,19223,5122
2318283641,2315735069,"LINESTRING(8568677.499400314 5352174.987482506,8568684.293802828 5352650.261508035)",1306,19869,182
297162306,297162314,"LINESTRING(8564543.1054704 5355410.82975634,8564513.3799594 5355420.163301163)",7475,15046,4023
8788406123,2302931689,"LINESTRING(8567838.390689805 5354544.600891917,8567843.486491691 5354551.017105526)",3757,17918,1153
2562561371,297162328,"LINESTRING(8564575.378882343 5355222.410822915,8564476.010745572 5355022.329260341)",7738,15336,6613
2281432454,2281432744,"LINESTRING(8567041.746995011 5355165.244223076,8566943.228158554 5355191.494148772)",5038,16829,1813
2200689030,2200689559,"LINESTRING(8564940.578017483 5353544.892208739,8564936.331515912 5353643.458478377)",5717,16718,3621
5745430146,5745430142,"LINESTRING(8568350.518779317 5351373.78290866,8567727.981648948 5351380.780029964)",1048,20208,271
2281408937,2281408752,"LINESTRING(8567079.965509154 5353697.699533685,8567025.610289041 5353829.51244831)",3704,17881,916
2926665778,299387589,"LINESTRING(8569193.873991396 5352765.14733865,8569148.861074738 5352943.019062145)",1951,19978,2094
2248445229,2248445346,"LINESTRING(8565231.038724966 5354446.608361194,8565321.06455828 5354447.774932871)",6846,16309,6909
6512507008,9291984772,"LINESTRING(8563112.03444084 5358161.714102111,8563098.44563581 5358161.714102111)",10780,12034,5424
7735759644,7735759643,"LINESTRING(8565739.769613221 5352258.9605142055,8565543.58124062 5352240.882922547)",3804,18213,2385
4874618702,4874618645,"LINESTRING(8566336.82773416 5350796.538518646,8566317.29382693 5350794.789347626)",2769,19843,4416
2281408646,2281409172,"LINESTRING(8567553.025784208 5354449.52479066,8567466.397152152 5354475.772696984)",3958,17706,1119
2281408520,2281409078,"LINESTRING(8566628.137741957 5353938.580298322,8566480.359487273 5353922.249201961)",4368,17453,1640
7738667977,2187811769,"LINESTRING(8566266.335808074 5351439.089578741,8566227.267993618 5351476.407881674)",2516,19232,1364
297186514,27519155,"LINESTRING(8563810.159299176 5358399.792825673,8563858.569417091 5358399.792825673)",10442,12378,5458
3907019649,4615630727,"LINESTRING(8565385.611382166 5351765.046685328,8565343.995666767 5351763.8804499265)",3588,18496,2603
297162442,6497136407,"LINESTRING(8564766.471453056 5357562.459587959,8564739.293843 5357518.6985997865)",9451,13624,6615
2912719110,2912719117,"LINESTRING(8564261.13776606 5351864.177228465,8564218.672750346 5351969.140130923)",4998,17724,4935
4881359153,4881359154,"LINESTRING(8566651.068850443 5350914.316790161,8566718.163575271 5350920.730501201)",2324,19969,3161
297421020,299700995,"LINESTRING(8566743.642584698 5352795.472769124,8566610.302435357 5352783.809130324)",3211,18414,1011
297407901,297454656,"LINESTRING(8569002.781420683 5355212.494142658,8569068.177544883 5355341.99515248)",4597,18282,5745
2281432349,2281432445,"LINESTRING(8566437.045171244 5353918.16643235,8566465.072081616 5353802.099874221)",4546,17534,2595
2281432477,2281432095,"LINESTRING(8567202.26475441 5356079.951979479,8567179.333645925 5356141.791336444)",5902,16337,2996
4144547315,4144547318,"LINESTRING(8565338.89986488 5351073.4947431255,8565183.477907367 5351054.2533074645)",3711,19007,4924
3905551586,6562169949,"LINESTRING(8566291.814817503 5358113.282166683,8566186.501578532 5358140.123931063)",8624,14277,5845
4011643324,4011643320,"LINESTRING(8569133.573669083 5352307.361980882,8569142.066672225 5352310.860891843)",1152,20430,910
674131907,260542134,"LINESTRING(8566441.291672817 5350932.974870912,8566249.349801788 5350914.89985462)",2621,19706,3265
297487867,260540040,"LINESTRING(8565056.082860226 5355201.994139789,8565103.643677825 5355207.827473253)",7157,15583,5034
2261287447,498719225,"LINESTRING(8563887.445627777 5353083.569287715,8563868.761020863 5353082.402887067)",6375,16591,6134
297454585,297407925,"LINESTRING(8568503.392835887 5354513.103180197,8568567.090359457 5354639.677964789)",3768,18376,2747
2281407735,2281408294,"LINESTRING(8568163.672710175 5355636.587497822,8568122.90629509 5355657.005134783)",5016,17362,3453
1224473094,5178179575,"LINESTRING(8566055.709330132 5353102.231717985,8566047.21632699 5353101.648516472)",4036,17817,1765
2281467029,2281467063,"LINESTRING(8565914.725477962 5353736.776618949,8565851.02795439 5353851.675865128)",4734,17106,1707
2670948681,7155796651,"LINESTRING(8566326.636130389 5358220.649689055,8566316.444526616 5358230.569577047)",8641,14320,6108
4980443860,4980443859,"LINESTRING(8565210.655517424 5355804.013443827,8565193.66951114 5355944.606896892)",7536,15083,4446
5336444449,7738667957,"LINESTRING(8566317.29382693 5351632.679900454,8566295.21201876 5351607.6062281765)",2539,19164,1247
297162453,7651596585,"LINESTRING(8564477.7093462 5357348.907915034,8564433.545729859 5357620.807892496)",9795,13337,6826
6556714097,6556716105,"LINESTRING(8564901.510203026 5358494.325774132,8564898.962302085 5358562.016623951)",10176,13023,7068
2200689149,2200691594,"LINESTRING(8564787.703960912 5353679.03590908,8564752.882648028 5353676.702958636)",5903,16584,3883
6556690828,6556690807,"LINESTRING(8563403.344448637 5351986.050931491,8563354.085030409 5351981.969011299)",5934,17286,7114
662857640,662857627,"LINESTRING(8562835.162538383 5360058.92729341,8562841.107640585 5360433.630365391)",12996,10242,7174
2281408571,2280835680,"LINESTRING(8567571.710391123 5355662.25539153,8567597.18940055 5355752.676944932)",5320,16908,2969
4881359130,4881359128,"LINESTRING(8566663.808355156 5350774.965432383,8566664.65765547 5350762.138215606)",2411,20067,3829
2186433219,259995021,"LINESTRING(8565366.077474939 5352019.289491126,8565353.337970223 5351949.313714217)",4023,18347,3424
295855297,292257603,"LINESTRING(8567657.489722865 5352437.40572247,8567643.900917836 5352590.1948617445)",2064,19221,309
5005935685,5005935684,"LINESTRING(8564702.773929484 5352888.199217695,8564509.982758144 5352870.120403637)",5491,17114,4390
6859398888,6859398887,"LINESTRING(8564423.354126086 5352643.263432202,8564416.559723573 5352702.747244526)",5446,17204,4587
7492330318,2281409172,"LINESTRING(8567553.025784208 5354449.52479066,8567550.477883266 5354451.857934889)",3870,17782,1090
297408498,297408744,"LINESTRING(8569526.799714593 5353586.88481134,8569593.045139108 5353743.775517221)",3028,19738,5170
295844214,295844188,"LINESTRING(8566703.725469928 5353221.788799845,8566689.287364585 5353368.758634556)",3642,18010,1085
7465144379,297454580,"LINESTRING(8568694.4854066 5355213.660810374,8568759.881530799 5355335.578393327)",4520,18053,4258
6294517462,260540744,"LINESTRING(8563440.713662464 5358459.896996455,8563369.372436065 5358580.106503459)",10755,11908,4651
297454582,297454583,"LINESTRING(8568503.392835887 5354835.084815438,8568567.090359457 5354959.914026634)",4098,18159,3061
2200691046,2200690848,"LINESTRING(8564792.799762798 5353637.626125666,8564789.402561542 5353660.372321911)",5849,16618,3789
3667231914,3667231900,"LINESTRING(8562732.397200355 5358031.00680638,8562770.615714498 5358221.816734151)",11238,11774,6332
6467393268,6467393278,"LINESTRING(8567456.20554838 5352225.137951971,8567454.506947752 5352243.798660763)",1820,19365,188
2926558099,299387603,"LINESTRING(8569476.69099605 5353353.594972784,8569444.417584108 5353462.657244273)",2554,19823,3442
6193736888,6193736893,"LINESTRING(8567578.504793637 5353077.737285932,8567662.58552475 5353115.062160508)",2630,18838,647
8393002285,8393002287,"LINESTRING(8567727.981648948 5354269.874441931,8567803.569376921 5354293.788736255)",3484,18072,844
5148844178,297171788,"LINESTRING(8565473.089314537 5350842.6001404505,8565469.692113278 5350871.170121677)",3430,19314,5059
4225505614,2279350398,"LINESTRING(8564168.564031802 5356026.280418002,8564164.317530232 5355885.102354495)",8455,14464,5936
297454603,297454601,"LINESTRING(8569132.724368768 5355145.410995007,8569197.271192653 5355273.161057948)",4500,18425,5960
2315734865,295850415,"LINESTRING(8568130.549997918 5353581.05249409,8567990.415446062 5353501.733342438)",2571,18773,395
2955593786,2955593785,"LINESTRING(8565371.173276823 5356843.0550738815,8565294.736248538 5356944.573506617)",8310,14423,5000
2641610405,3949693781,"LINESTRING(8565351.639369596 5350816.362479837,8565301.530651052 5350763.88738049)",3611,19316,5979
299253359,299253360,"LINESTRING(8567400.151727637 5356903.149184724,8567429.027938323 5356891.48039496)",7102,16030,6830
2281408232,295850392,"LINESTRING(8566377.594149245 5354622.179044063,8566286.719015617 5354610.513115198)",5125,16806,2102
5472928169,5472928168,"LINESTRING(8566772.518795384 5351404.103805638,8566786.107600413 5351246.6694541015)",2109,19744,1763
4306365749,4234175852,"LINESTRING(8568149.234604832 5351088.654690147,8569183.682387626 5351109.645426787)",1798,21348,6870
2315734831,2315734890,"LINESTRING(8568064.304573404 5352362.761558929,8567985.319644175 5352363.927869381)",1450,19615,119
2281432601,8393002289,"LINESTRING(8567551.327183578 5354210.963881541,8567502.917065665 5354231.961662264)",3644,17908,832
6556690811,6556690807,"LINESTRING(8563403.344448637 5351986.050931491,8563395.700745808 5352039.116056908)",5939,17256,7048
299387525,299387527,"LINESTRING(8569721.289486563 5353381.589444586,8569700.056978706 5353473.155284375)",2743,20001,5057
6467396788,6467396785,"LINESTRING(8567353.440210352 5352498.637709894,8567270.208779553 5352564.5354417125)",2335,19000,369
292229674,6512416618,"LINESTRING(8564037.771783404 5351481.072680063,8563856.021516148 5351463.579698164)",4952,17982,6010
3667231919,6294518423,"LINESTRING(8562786.75242047 5358604.615428607,8562790.149621727 5358793.686451027)",11660,11357,6366
297407893,7162482927,"LINESTRING(8568990.891216284 5353981.157934336,8568977.302411254 5354188.216339234)",3172,18985,2793
6512507943,6512506993,"LINESTRING(8563098.44563581 5358205.478116123,8563097.596335497 5358241.0729993945)",10827,11974,5364
2282060715,2282060674,"LINESTRING(8565744.016114792 5353883.171337741,8565722.783606935 5353880.838336113)",4898,17003,1951
8745309633,299446336,"LINESTRING(8567102.047317326 5357819.778363534,8567125.827726126 5357897.967338357)",8058,15162,7110
2912713400,2912713399,"LINESTRING(8564399.573717287 5351940.5667790985,8564352.012899688 5351936.484878858)",4832,17821,4595
299253655,299446346,"LINESTRING(8567060.431601925 5357270.140093222,8567141.11513178 5357521.0325139575)",7600,15408,6315
4874745912,4874745905,"LINESTRING(8566552.550013985 5350732.985515944,8566510.084998272 5350728.904145278)",2582,20006,4320
2321236232,2321236557,"LINESTRING(8567935.210925633 5351754.55057199,8567942.005328149 5351790.703901097)",849,20025,20
2912715514,2912715504,"LINESTRING(8564213.57694846 5352019.289491126,8564279.822372973 5352026.870231879)",5116,17706,5468
5224551741,2195099969,"LINESTRING(8567830.746986978 5356724.034874146,8567681.270131664 5356728.118875375)",6802,16328,6818
2282060717,2281467029,"LINESTRING(8565851.02795439 5353851.675865128,8565849.329353763 5353892.5033501005)",4775,17073,1741
297447192,259988499,"LINESTRING(8564768.170053685 5352177.320056488,8564577.926783286 5352158.076338617)",4782,17750,4079
4874618656,4874618646,"LINESTRING(8566401.374558045 5350833.854245361,8566409.867561188 5350834.437304778)",2808,19863,4696
2281408080,2280835776,"LINESTRING(8567484.232458752 5354923.165066197,8567485.081759065 5354951.164260983)",4501,17381,1869
297408067,297407900,"LINESTRING(8569535.292717736 5355104.578011533,8569566.716829365 5355183.327497285)",4208,18766,6181
2315735123,2315734738,"LINESTRING(8568388.73729346 5353091.150895498,8568394.68239566 5352971.012298766)",2040,19437,662
2186433224,498715919,"LINESTRING(8566685.040863015 5353367.592198157,8566548.303512415 5353354.178190089)",3783,17932,1279
6556748299,260540124,"LINESTRING(8564572.8309814 5354454.774366,8564417.409023888 5354879.999805998)",7216,15414,4511
2279366900,2279349510,"LINESTRING(8563833.939707976 5353858.091600902,8563777.03658692 5354051.732253303)",7332,15724,6529
2368118495,2368118491,"LINESTRING(8565452.706106994 5353512.814653873,8565473.93861485 5353541.392833744)",5098,17119,2928
5472928168,2641610433,"LINESTRING(8566770.820194757 5351425.678350174,8566772.518795384 5351404.103805638)",1951,19609,850
6422056809,6422056812,"LINESTRING(8565099.397176255 5357108.522280792,8565116.383182539 5357155.198616899)",8920,14148,6581
880122697,6484967330,"LINESTRING(8565805.16573742 5351398.27285624,8565796.672734277 5351397.689761502)",2981,19052,2443
2641610439,2641610432,"LINESTRING(8566336.82773416 5351411.100949737,8566269.73300933 5351425.678350174)",2476,19297,1444
2371500193,2371500202,"LINESTRING(8566196.693182303 5356841.888201786,8566171.214172874 5356741.537749178)",7282,15191,3815
299446193,299386896,"LINESTRING(8569814.712521134 5352597.776067566,8569785.836310448 5352714.410781724)",1890,20590,3845
2248445377,2562561366,"LINESTRING(8565133.369188825 5354433.19279743,8565177.532805167 5354441.942075952)",6702,16225,5977
2200689547,2200689149,"LINESTRING(8564752.882648028 5353676.702958636,8564714.664133884 5353735.610136415)",5981,16514,3926
4011643225,4011643219,"LINESTRING(8569035.90413294 5351956.894397971,8569027.411129797 5351975.554568901)",789,20598,462
297186407,297162448,"LINESTRING(8564178.755635574 5357574.129219581,8564125.249715775 5357865.291268922)",9891,12947,5543
297407958,297407964,"LINESTRING(8568391.285194403 5355533.333277278,8568339.47787523 5355569.501291911)",4779,17583,3388
4234173406,2191616922,"LINESTRING(8567749.214156806 5351054.8363806885,8567487.629660008 5351016.936697138)",1430,20347,1455
6294517474,6294517476,"LINESTRING(8563308.222813439 5358361.279677733,8563207.156076038 5358362.44674048)",10781,11957,5019
297186411,8663823878,"LINESTRING(8564098.072105719 5358017.002562225,8564067.497294404 5358191.4736092305)",10222,12673,5817
3709042968,2321236086,"LINESTRING(8567840.089290434 5351872.3409673115,8567822.253983835 5351857.762867251)",1150,19897,108
2281408348,260554953,"LINESTRING(8566346.170037616 5354192.882497225,8566258.692105245 5354183.550183583)",4839,17110,2164
5345075756,5344051329,"LINESTRING(8566325.786830073 5350657.188924138,8566292.664117817 5350653.690634802)",2820,19946,5168
3667231926,3667231919,"LINESTRING(8562790.149621727 5358793.686451027,8562781.656618584 5359048.121425276)",11915,11164,6623
299253353,2939312117,"LINESTRING(8567572.559691437 5356865.809109012,8567581.901994893 5356910.1504656095)",7034,16136,6960
299387542,299387541,"LINESTRING(8569983.723283676 5353097.566106909,8570049.119407875 5353119.727780356)",2568,20497,6560
662857630,7244916396,"LINESTRING(8563041.542514754 5360040.250899887,8563130.719047753 5360086.358314411)",12497,10689,7007
6557095791,6557095790,"LINESTRING(8563084.856830781 5359349.8343049595,8563003.324000612 5359306.064904872)",11744,11133,5735
2670948677,299385945,"LINESTRING(8566208.583386702 5357818.027871621,8566181.405776646 5357735.171631301)",8281,14533,5426
6167990702,2315734781,"LINESTRING(8568532.269046573 5353344.8467176175,8568591.720068572 5353176.298607166)",2359,19423,1484
2641610421,5472928170,"LINESTRING(8566683.342262385 5351332.96647256,8566599.261531273 5351236.17392535)",2201,19643,1727
6512506874,6512506988,"LINESTRING(8563192.717970695 5358270.249234833,8563194.416571325 5358301.759671919)",10793,11993,5265
2281408092,2194439181,"LINESTRING(8568645.225988371 5356029.780727788,8568642.67808743 5356087.536029441)",5326,17477,5370
2280852588,2280852666,"LINESTRING(8566951.721161699 5356707.11545959,8566869.339031212 5356736.286883211)",6777,15709,3873
4997023451,4997023178,"LINESTRING(8565293.037647909 5350763.304325491,8565275.202341309 5350762.138215606)",3638,19304,6036
2926190710,297407870,"LINESTRING(8568572.186161343 5353594.466829229,8568604.459573288 5353803.266365091)",2904,18984,1893
1669867384,2187811816,"LINESTRING(8570017.695296248 5352676.504339277,8569888.601648476 5353635.293185606)",3016,20028,6478
2367002399,2367002396,"LINESTRING(8566474.414385073 5356821.467963804,8566473.565084757 5356859.974735723)",7016,15332,3337
254854099,4144547322,"LINESTRING(8564171.111932745 5351495.067089254,8564053.05918906 5351482.82198006)",4754,18061,5433
4997023445,4997023444,"LINESTRING(8565298.133449795 5350679.927836873,8565286.243245395 5350679.344787134)",3673,19380,6506
2281408637,2281409036,"LINESTRING(8566285.869715303 5355428.913507937,8566252.747003045 5355704.257552184)",6121,15980,2642
4527030073,4527030072,"LINESTRING(8566281.62321373 5352113.174484998,8566174.611374132 5352103.26111794)",3280,18691,2225
2629465431,6588315368,"LINESTRING(8563892.541429663 5353013.002311594,8563889.99352872 5353043.911747666)",6326,16635,6103
297186508,297186399,"LINESTRING(8563811.857899806 5358150.627251258,8563930.759943806 5358166.9657729175)",10265,12595,5644
5148844179,6133595277,"LINESTRING(8565448.459605422 5350869.420936633,8565380.51558028 5350863.007260948)",3519,19274,5313
2281432458,2281432233,"LINESTRING(8567682.968732292 5356500.584397226,8567722.03654675 5356522.754178558)",6202,16492,4800
260541661,299253365,"LINESTRING(8567195.470351897 5356816.800487131,8567198.867553152 5356957.409249432)",6987,15812,5349
254034269,1709527342,"LINESTRING(8565575.854652565 5353252.698929457,8565456.952608567 5353237.535456817)",4780,17352,2716
2200690357,2200689597,"LINESTRING(8564842.059181027 5353506.399156171,8564791.950462485 5353500.566889371)",5724,16750,3818
2931733882,2315734670,"LINESTRING(8568240.959038774 5353388.004856236,8568392.98379503 5353428.247084754)",2352,19104,618
297408003,2926311377,"LINESTRING(8568674.102199057 5353886.087590598,8568660.513394028 5353972.409089114)",3119,18905,2410
6562153076,6562153072,"LINESTRING(8567853.678095464 5353919.3329377705,8567694.009636378 5354030.734879321)",3358,18185,806
4306467770,8155305969,"LINESTRING(8564616.145297429 5356485.9990435885,8564539.708269143 5356661.024796747)",8534,14113,4573
1782796654,1782796656,"LINESTRING(8564904.05810397 5353117.978172638,8564920.194809942 5353119.144577746)",5614,17136,5089
6562194497,6562194496,"LINESTRING(8565713.441303479 5354932.498121762,8565682.866492163 5354934.248070722)",5878,16165,2473
7503923796,7503923803,"LINESTRING(8567615.874007463 5353453.325663014,8567632.010713436 5353546.058667364)",3049,18497,811
5336442395,5336442390,"LINESTRING(8566496.496193245 5351533.551823031,8566493.948292302 5351561.540820276)",2250,19317,867
2368118501,2368118499,"LINESTRING(8565473.089314537 5353553.640651986,8565473.089314537 5353560.056182261)",5116,17104,2947
2281407890,2281407915,"LINESTRING(8567761.104361206 5356305.142558557,8567754.30995869 5356420.0735304635)",6013,16583,4355
2371500219,2280835739,"LINESTRING(8566198.391782932 5356889.730077759,8566187.350878846 5356884.47912813)",7185,15105,3154
4874618658,4874618648,"LINESTRING(8566382.68995113 5350801.202976304,8566383.539251445 5350793.623233797)",2755,19881,4537
2641610432,5336450752,"LINESTRING(8566435.346570615 5351419.26429117,8566336.82773416 5351411.100949737)",2407,19348,1393
3189788748,297162401,"LINESTRING(8564639.076405915 5356715.283448981,8564641.624306858 5356984.831122977)",8895,13942,5528
2641610441,1782466276,"LINESTRING(8566751.286287528 5351457.748711505,8566580.576924358 5351443.1712608365)",2155,19464,1003
2281409119,2281409128,"LINESTRING(8566431.100069044 5354426.776665077,8566321.540328503 5354418.027400816)",4973,16974,2156
2187811809,7738667977,"LINESTRING(8566227.267993618 5351476.407881674,8566191.597380418 5351507.895316164)",2564,19185,1371
6607234510,2641610380,"LINESTRING(8565475.63721548 5350574.396429164,8565433.172199767 5350570.315128035)",3683,19550,7157
1993238698,3962017004,"LINESTRING(8567749.214156806 5351070.579371529,8567504.615666294 5351036.178055654)",1357,20342,1223
5000827764,5108878044,"LINESTRING(8564472.613544315 5353231.120148908,8564335.876193717 5353224.121636234)",5978,16722,4833
2279349749,297162351,"LINESTRING(8564663.706115028 5355672.755913914,8564615.295997115 5356056.033093177)",7867,14619,3879
2371496307,295849896,"LINESTRING(8567492.725461895 5352524.880113554,8567437.520941466 5352506.218841127)",2287,19152,573
8393002265,27519092,"LINESTRING(8568761.580131428 5355655.8384114625,8568764.128032371 5355668.672376023)",4791,17839,4507
2280852418,2280852677,"LINESTRING(8566279.075312788 5356918.318633303,8566172.06347319 5356935.821873944)",7228,15059,3146
4011643280,4011643275,"LINESTRING(8568770.922434885 5352176.736912938,8568796.401444312 5352184.900925968)",928,20288,219
297186478,3468005898,"LINESTRING(8563824.59740452 5358564.350799975,8563894.24003029 5359202.186353416)",11201,11848,6489
5148249090,5148249089,"LINESTRING(8565596.237860106 5351638.510996712,8565402.597388452 5351628.015026079)",3403,18642,2483
6562133527,255028739,"LINESTRING(8565542.731940309 5352252.545880888,8565534.238937164 5352341.184841953)",3905,18126,2439
4881359148,4881359146,"LINESTRING(8566753.83418847 5350763.304325491,8566742.793284385 5350771.467098782)",2353,20105,3737
4216586791,4216585885,"LINESTRING(8565930.012883618 5354145.637755674,8565903.684573876 5354289.705803605)",5209,16800,2358
2912719107,2912719108,"LINESTRING(8564275.575871402 5351865.343476433,8564382.587711 5351891.000968708)",4965,17875,5556
2281408905,2281407760,"LINESTRING(8567608.230304636 5355789.429182376,8567530.943976037 5355806.930298862)",5456,16823,3128
