vid,from,WKT,cost_before,cost_remain,visit_number
6114302914,6114302913,"LINESTRING(8562717.109794699 5349001.478917908,8562717.959095012 5348997.9812507285)",11592,9000,1951
2259716314,352708471,"LINESTRING(8561804.111956848 5352181.402062365,8561915.370298019 5351899.747857242)",8179,11784,666
3505596972,3505596969,"LINESTRING(8560567.530699257 5358609.283802627,8560598.954810886 5358541.009066105)",2464,18190,2131
7580276298,296027636,"LINESTRING(8558945.367098982 5355333.24502746,8558853.64266504 5355085.32823863)",4546,16163,2321
6411675543,3411364204,"LINESTRING(8564016.539275547 5347548.3113421425,8564031.826681204 5347531.991453858)",13909,7031,3000
2636547251,2636547246,"LINESTRING(8561025.303568654 5352408.830932885,8560898.757821826 5352427.492010022)",8165,12809,3157
5137399247,8953935207,"LINESTRING(8562711.164692499 5349042.285132101,8562644.06996767 5349252.731447889)",11828,9241,3529
296027982,296028116,"LINESTRING(8559328.401540723 5357082.850395782,8559313.114135066 5356911.900786654)",2815,17399,998
2021401882,2021401878,"LINESTRING(8560443.532853372 5358214.230943641,8560449.477955572 5358262.663404813)",1945,18008,658
4637110966,3525974883,"LINESTRING(8562716.260494385 5349013.720763386,8562714.561893757 5349027.711463642)",11590,9024,2020
6485686952,6485686953,"LINESTRING(8563947.745950092 5348190.638234094,8563966.430557005 5348191.804021912)",13506,7581,3618
2200504764,8614245032,"LINESTRING(8560362.849323515 5355945.190276643,8560419.752444573 5355788.845812393)",4230,15861,813
296027996,296028117,"LINESTRING(8559189.11628918 5357554.290854536,8559082.953749897 5357582.881452906)",2478,18090,1865
6556669918,2382243948,"LINESTRING(8561269.902059168 5355567.167867368,8561289.435966395 5355538.000109973)",4594,15208,527
6294114058,6294114057,"LINESTRING(8563901.88373312 5348802.696918006,8563913.77393752 5348780.545521027)",12916,8083,3242
6889086473,297136562,"LINESTRING(8561294.53176828 5351207.602823713,8561123.822405111 5351183.696459124)",9274,11697,3136
3793104457,260544515,"LINESTRING(8558901.20348264 5352889.3655940015,8558982.736312812 5352885.86646552)",6656,14388,3439
2021401891,2021401892,"LINESTRING(8560365.397224458 5358359.529083889,8560476.655565629 5358358.945552682)",1928,18082,720
3589034436,3589037978,"LINESTRING(8561527.240054393 5350765.636545702,8561467.789032394 5350762.138215606)",9445,11153,1975
294966366,260545755,"LINESTRING(8562423.251885958 5351943.4824232245,8562616.892357614 5351963.308827506)",8687,11452,876
2200691091,2200691061,"LINESTRING(8561678.415510334 5357554.290854536,8561750.606037049 5357556.624777638)",3967,16808,2469
2187811802,260734093,"LINESTRING(8562155.72228696 5350256.060314813,8562325.582349816 5350268.303810213)",10047,10228,1103
6889086484,6856626836,"LINESTRING(8561471.18623365 5351218.098320246,8561490.720140878 5351002.359936864)",9162,11323,1582
297139329,6512368945,"LINESTRING(8563376.166838579 5350107.390584253,8563385.509142036 5350109.1396261025)",11170,9476,2105
2200504597,3504757950,"LINESTRING(8560187.893458772 5357969.154887149,8560181.099056259 5357988.994137182)",1559,17891,137
2382244008,2382243972,"LINESTRING(8560842.704001084 5355459.247621816,8560936.127035655 5355485.498377126)",4212,15337,260
3505709869,3505709867,"LINESTRING(8559811.653419547 5359095.974652382,8559966.226076746 5359041.702108665)",1366,18922,1127
2200504406,2200504400,"LINESTRING(8560085.128120746 5355042.745549172,8560046.909606604 5354934.831387117)",5035,15344,1306
1816089404,1816089405,"LINESTRING(8562307.747043215 5348675.035643005,8562301.801941017 5348675.035643005)",11472,9046,1679
2021401881,2021401877,"LINESTRING(8560340.767515345 5358214.230943641,8560340.767515345 5358262.663404813)",1873,18058,640
3504757950,3504757949,"LINESTRING(8560159.866548402 5357962.736315315,8560187.893458772 5357969.154887149)",1538,17870,101
3901011106,3901011104,"LINESTRING(8559499.960204208 5356834.30353673,8559456.64588818 5356848.306000125)",2658,17269,630
2261287068,2261287402,"LINESTRING(8561660.580203736 5352688.751019183,8561658.881603107 5352752.9005582025)",7659,12634,1135
4404607414,3525974882,"LINESTRING(8562558.290635929 5348996.81536196,8562546.400431529 5348737.408741318)",11711,8922,2068
256212488,260730717,"LINESTRING(8561831.289566904 5349710.949577208,8561862.713678533 5349446.276303351)",10538,9907,1460
8953935207,4637110966,"LINESTRING(8562714.561893757 5349027.711463642,8562711.164692499 5349042.285132101)",11605,9037,2088
292229674,292229663,"LINESTRING(8563647.94293915 5351444.33745605,8563856.021516148 5351463.579698164)",10456,10404,2690
6552126412,6552126403,"LINESTRING(8563948.595250404 5352383.75516941,8563949.44455072 5352370.925735155)",9785,11178,3107
2200504588,4291362129,"LINESTRING(8560035.868702518 5358143.041518817,8560043.512405347 5358145.959107485)",1282,18094,60
2261287469,2201605075,"LINESTRING(8561122.973104795 5354227.878756745,8561163.739519881 5354167.218657237)",5498,14091,319
3938004740,2200691155,"LINESTRING(8561879.69968482 5355564.251087514,8561742.96233422 5355239.327537165)",5937,14729,2176
4953267030,341788753,"LINESTRING(8561974.821320018 5348082.803492043,8561970.574818447 5348079.889056889)",12133,8879,3310
2912719103,3905599325,"LINESTRING(8564106.56510886 5351802.366295285,8564152.427325832 5351806.448136703)",10477,10580,3493
256226294,6512368937,"LINESTRING(8563191.019370068 5352020.4557585325,8563207.156076038 5352021.622026085)",9280,11203,1576
2382243948,6556669929,"LINESTRING(8561225.738442823 5355561.334308573,8561269.902059168 5355567.167867368)",4558,15243,524
6856626840,6889086466,"LINESTRING(8561680.114110963 5351243.754028262,8561483.07643805 5351219.847570817)",8928,11497,1409
2021401866,2021401864,"LINESTRING(8560512.326178828 5358066.601021856,8560531.860086057 5358095.1931952555)",1891,17822,452
260734083,260545571,"LINESTRING(8561703.04521945 5351004.109146891,8561727.674928565 5350748.727962421)",9228,10977,974
9620060590,6512368949,"LINESTRING(8563472.137774093 5349074.930232234,8563496.767483208 5348767.138122143)",12497,8324,2579
2259716004,2259716457,"LINESTRING(8561861.86437822 5352780.310041534,8561918.767499276 5352674.17164017)",7396,12425,539
2201605440,5664061225,"LINESTRING(8561524.69215345 5356047.282296481,8561611.320785506 5356031.530883175)",4631,15493,854
715729312,715729310,"LINESTRING(8561578.19807325 5349684.132118754,8561606.224983621 5349420.042578168)",10792,10065,2685
6165361513,6165361512,"LINESTRING(8559415.03017278 5353812.598297309,8559387.852562722 5353890.170346133)",6063,14891,3073
3029437500,3029437503,"LINESTRING(8559446.454284407 5354291.455631663,8559485.522098865 5354201.0482793385)",5392,15076,1534
9567509280,294966366,"LINESTRING(8562616.892357614 5351963.308827506,8562745.986005384 5351975.554568901)",8817,11395,994
3504757944,5581477714,"LINESTRING(8560189.592059404 5358175.718564187,8560174.304653745 5358174.551524875)",1442,18057,191
4932875154,4932875155,"LINESTRING(8562504.78471613 5349137.306009735,8562581.221744414 5349142.552589514)",11318,9198,1675
297162501,5830273152,"LINESTRING(8560691.528545141 5357807.524927063,8560828.265895741 5357686.741917174)",2277,17323,327
3890243019,3890243021,"LINESTRING(8562061.449952075 5348227.943516699,8562083.531760246 5348232.023791053)",12005,8896,2826
2198750666,1389789587,"LINESTRING(8559900.829952547 5358240.48947562,8559924.610361347 5358174.551524875)",1151,18176,40
2259716383,2259716087,"LINESTRING(8561808.35845842 5353357.094277154,8561844.02907162 5353204.875753518)",6636,12914,265
260730701,260730702,"LINESTRING(8562880.17545504 5349286.543210879,8563072.117326068 5349301.700247945)",11553,9007,1836
6512368943,6512368942,"LINESTRING(8563303.127011552 5350901.489381342,8563328.60602098 5350637.948349059)",10631,9951,1905
260730704,2168749750,"LINESTRING(8562007.944032276 5349204.928820091,8561710.688922279 5349172.866219464)",11183,9816,3231
3315120998,260544522,"LINESTRING(8558900.354182325 5352990.840892322,8558903.751383584 5352944.185445323)",6519,14484,3262
6512416622,7007310828,"LINESTRING(8564115.907412317 5350689.256637653,8564139.687821118 5350448.459961514)",11667,9375,3431
2024276697,2021401863,"LINESTRING(8560354.356320374 5358055.514284394,8560502.983875372 5357958.068265856)",1813,17713,220
2200504521,2200504360,"LINESTRING(8559855.817035891 5355504.748978098,8559847.324032748 5355374.079014634)",4791,15819,2013
4637110943,4637110951,"LINESTRING(8562695.027986528 5348998.564195167,8562650.01506987 5348669.206402832)",11948,8801,2422
3589030946,3589029729,"LINESTRING(8561133.164708568 5350893.326494025,8561187.51992868 5350897.407936788)",9639,11437,3554
2201604697,2201604725,"LINESTRING(8562216.871909589 5357562.459587959,8562304.34984196 5357327.903097324)",4699,16377,3556
2021401908,2021401910,"LINESTRING(8560483.449968142 5358777.93038566,8560477.504865943 5358764.508573257)",2119,18444,1848
4144547331,1428169736,"LINESTRING(8564186.399338404 5351750.468753334,8564233.11085569 5351652.505642637)",10708,10407,3785
6228045854,6228045855,"LINESTRING(8561307.271272995 5349915.580988805,8561332.750282422 5349661.9786243895)",10751,10429,4094
296027431,297169307,"LINESTRING(8559077.85794801 5352491.056584835,8559077.85794801 5352400.08356586)",7165,13966,3860
7589040049,7589040050,"LINESTRING(8558930.079693327 5355900.27014288,8558880.820275098 5355916.604711878)",3920,16816,2390
256225449,6485649424,"LINESTRING(8563781.28308849 5347793.1130988635,8563931.609244118 5347636.322661306)",13765,7176,2996
5756898204,297162540,"LINESTRING(8561323.407978965 5358062.516432833,8561347.188387765 5357755.593875505)",3469,17158,2057
2383207708,2383207710,"LINESTRING(8559442.207782837 5355018.246007951,8559556.863325264 5354985.580053354)",4818,15665,1574
2187647493,2912719103,"LINESTRING(8564152.427325832 5351806.448136703,8564182.152836831 5351809.3637388125)",10507,10570,3558
2200504738,2200504496,"LINESTRING(8560305.946202459 5355295.327914148,8560242.24867889 5355011.246150882)",5027,15299,1187
1379778671,5148150060,"LINESTRING(8563982.567262975 5353091.150895498,8564081.935399747 5353095.233302248)",9292,11787,3578
4835510338,4835822835,"LINESTRING(8559832.885927405 5358168.716330512,8559820.146422692 5358143.625036475)",1118,18199,32
2200689390,2200689176,"LINESTRING(8561938.301406505 5355974.359310834,8561996.053827874 5355959.19140164)",5023,15257,1112
7589118857,7589118858,"LINESTRING(8558833.259457497 5355620.836779931,8558748.329426069 5355652.921603804)",4254,16680,2955
7580378246,7580378247,"LINESTRING(8558769.561933927 5354838.5846770415,8558710.960212242 5354857.8339394)",4869,16070,2980
2200689518,2200689363,"LINESTRING(8559910.172256004 5357044.342701127,8559858.364936834 5356741.537749178)",3123,16967,811
2200689209,2200689601,"LINESTRING(8560416.355243316 5356269.555083619,8560472.409064058 5356179.128505731)",3505,16170,431
5830273114,3505709869,"LINESTRING(8559966.226076746 5359041.702108665,8560239.700777946 5358929.073001862)",1662,18698,1261
4404607395,4404606439,"LINESTRING(8562738.342302557 5348667.457631491,8562736.643701928 5348681.447811412)",11949,8751,2285
7580276297,7580276298,"LINESTRING(8558853.64266504 5355085.32823863,8558769.561933927 5355110.994611353)",4634,16234,2713
296031169,2258965231,"LINESTRING(8559398.893466808 5358893.4754849905,8559415.03017278 5358826.949343361)",287,18993,10
6484882262,6484882263,"LINESTRING(8559884.693246577 5359465.3865111545,8560142.031241802 5359419.2821759)",1813,19180,3219
8236382023,292229514,"LINESTRING(8562319.637247615 5351064.748631076,8562368.04736553 5351068.83014901)",9261,10844,829
4305594024,4305594022,"LINESTRING(8559090.597452724 5355120.911183416,8559098.241155552 5355119.74452733)",4340,16043,1314
6165361512,1389297540,"LINESTRING(8559424.372476237 5353788.101995199,8559415.03017278 5353812.598297309)",5970,14814,2489
2188087189,6889086463,"LINESTRING(8562236.405816816 5351303.228896114,8562261.884826245 5351060.084041343)",9154,10899,769
6768439349,6485572922,"LINESTRING(8560861.388607997 5354430.859657881,8560397.6706364 5354270.457716671)",6402,14597,3237
2021401927,2021401923,"LINESTRING(8560516.5726804 5358887.639839487,8560538.654488571 5358943.078619626)",2226,18578,2540
260730703,3805306640,"LINESTRING(8562254.241123417 5349278.964701599,8562258.487624988 5349227.081226844)",10912,9477,1329
2251283732,2251284026,"LINESTRING(8563527.342294522 5348373.085803889,8563512.054888865 5348371.337088167)",12924,8007,2938
2021401897,2021401898,"LINESTRING(8560289.809496488 5358520.001555716,8560331.425211886 5358519.418014437)",1939,18291,1014
1816085340,341788643,"LINESTRING(8562024.93003856 5347961.563759971,8562025.779338876 5347959.815121539)",12261,8758,3353
296028109,7589235698,"LINESTRING(8558660.8514937 5355131.411094768,8558637.920385214 5355065.495180934)",4752,16279,3401
297173744,6476883910,"LINESTRING(8562552.345533729 5350565.067743499,8562554.044134358 5350553.9899414135)",9889,10317,978
4110038064,3731529590,"LINESTRING(8558775.507036127 5353452.742439496,8558740.685723241 5353436.412195837)",6122,14959,3585
2966093151,2886763060,"LINESTRING(8564188.097939031 5350024.019970543,8564205.933245631 5350016.440860866)",12125,8966,3651
8454163043,259994906,"LINESTRING(8562605.002153214 5350047.340346711,8562768.067813555 5350060.166578505)",10562,9793,1248
9295638065,3505709872,"LINESTRING(8560005.293891205 5359116.399885282,8560341.616815658 5359206.271443069)",1933,18901,2627
296028116,296027985,"LINESTRING(8559415.03017278 5357363.494621911,8559328.401540723 5357082.850395782)",2640,17536,933
4361830315,4361827842,"LINESTRING(8559209.499496724 5355547.917137226,8559228.184103638 5355546.167072825)",3989,16312,1157
6768697614,6768697607,"LINESTRING(8562403.717978729 5352156.910053966,8562535.359527443 5352474.728028763)",8952,11931,2764
2258965231,296031182,"LINESTRING(8559391.249763979 5358923.237334019,8559398.893466808 5358893.4754849905)",219,19059,8
6556672125,2259716392,"LINESTRING(8561242.72444911 5352112.008205973,8561381.160400337 5352110.258787708)",8514,12266,2481
2251284219,4605558882,"LINESTRING(8563343.044126322 5348692.523385423,8563349.838528836 5348635.396881797)",12783,8314,3689
4932875179,343609108,"LINESTRING(8562020.68353699 5348632.482273664,8561942.547908075 5348627.235981322)",11606,9269,2731
260723700,3805306637,"LINESTRING(8562373.992467731 5349236.991531143,8562439.388591928 5349243.404086604)",11088,9368,1489
260730702,259994907,"LINESTRING(8562681.4391815 5349268.471391246,8562880.17545504 5349286.543210879)",11360,9115,1552
6512416627,1998511554,"LINESTRING(8563915.472538147 5348762.47468358,8564278.97307266 5348793.37000759)",13299,7886,4112
5263326944,2371457458,"LINESTRING(8563522.246492635 5348698.935565875,8563523.095792951 5348682.613660686)",12595,8241,2631
2912713387,260713296,"LINESTRING(8563988.512365175 5352096.263453432,8564159.221728345 5352113.174484998)",10236,10856,3653
2259716151,2259716208,"LINESTRING(8561803.262656534 5352642.097086742,8561633.402593678 5352573.28296332)",7395,12499,591
343687580,297173741,"LINESTRING(8562755.328308841 5350573.230342945,8562780.80731827 5350312.613737689)",10340,9989,1189
6512368947,2187689337,"LINESTRING(8563242.826689238 5349572.199213292,8563423.727656178 5349592.020567237)",11672,9029,2290
297173738,6476883911,"LINESTRING(8562948.119480183 5350602.965587174,8562948.968780497 5350591.887739986)",10271,10120,1335
2259716026,2261287428,"LINESTRING(8561098.343395682 5352407.081458823,8561133.164708568 5352337.68591959)",8068,12596,2165
2261287131,260545755,"LINESTRING(8562423.251885958 5351943.4824232245,8562424.101186274 5351970.8895226605)",8519,11561,796
2200688696,2200690029,"LINESTRING(8560136.086139603 5356126.62315423,8560250.74168203 5355985.443567808)",3940,16117,775
2267608632,2267608934,"LINESTRING(8562079.285258675 5352771.5623253165,8562127.69537659 5352790.224129856)",7308,12412,463
6556690802,6556690803,"LINESTRING(8563297.18190935 5351639.094106538,8563302.277711237 5351639.094106538)",9725,10823,1794
3837030314,4693475200,"LINESTRING(8559839.680329919 5357782.434607519,8559697.847177435 5357305.14793167)",2058,17533,321
7236314977,7236314976,"LINESTRING(8562476.757805757 5350861.841138572,8562470.812703557 5350931.225674253)",9695,10672,1288
2267609208,2267609089,"LINESTRING(8562055.504849875 5352854.3743683975,8561918.767499276 5352966.34675348)",7569,12672,1030
8616980638,2200689284,"LINESTRING(8560129.291737089 5354153.803496324,8560183.646957202 5354371.364797054)",6286,14802,3629
2966093144,2886763049,"LINESTRING(8564191.495140288 5349987.873502939,8564194.892341545 5349947.646147564)",12181,8911,3660
2200691495,2200690385,"LINESTRING(8560930.181933453 5354969.247119066,8560735.692161486 5355282.494464646)",5034,15265,1151
5581501025,2200504372,"LINESTRING(8559972.171178946 5358336.1878641285,8560031.622200947 5358412.047042557)",1234,18334,293
256225431,253897497,"LINESTRING(8563516.301390436 5348743.238024194,8563518.849291379 5348723.418477307)",12554,8276,2609
256225545,6512368949,"LINESTRING(8563472.137774093 5349074.930232234,8563483.17867818 5349076.096130784)",12199,8577,2473
2259715798,2259716314,"LINESTRING(8561915.370298019 5351899.747857242,8561917.068898646 5351888.085341023)",8191,11773,668
8176625988,2187811802,"LINESTRING(8562325.582349816 5350268.303810213,8562232.159315245 5350395.403904247)",10246,10386,2066
6494902322,2201604674,"LINESTRING(8562092.024763389 5354928.998224827,8561751.455337364 5354778.503902203)",6463,14320,2485
2259716225,2259716013,"LINESTRING(8561821.097963134 5353112.729351459,8561832.988167534 5352948.267787596)",6897,12703,331
294966345,1389297545,"LINESTRING(8558994.626517212 5353939.1635522945,8558998.023718467 5353723.945319124)",5742,15009,2426
297136596,3871937584,"LINESTRING(8561427.022617308 5349927.824036386,8561453.350927051 5349673.055364982)",10648,10353,3248
4637111780,3605629705,"LINESTRING(8562621.9881595 5348065.899780845,8562736.643701928 5348078.140396235)",12778,8317,3677
296028117,296028001,"LINESTRING(8559264.704017151 5357529.201218168,8559189.11628918 5357554.290854536)",2368,18010,1302
2886763052,2886763050,"LINESTRING(8564230.562954746 5349991.954548704,8564255.19266386 5349994.286575658)",12194,8922,3790
9232653680,3411364208,"LINESTRING(8564333.328292774 5347706.266024741,8564346.917097801 5347692.277310024)",14207,6954,3989
6889126100,6889126099,"LINESTRING(8561291.983867336 5351421.013579551,8561288.586666081 5351426.261446667)",9077,11780,2683
2021401877,2021401876,"LINESTRING(8560340.767515345 5358165.798734705,8560340.767515345 5358214.230943641)",1825,18015,550
2200691135,2200689310,"LINESTRING(8560374.739527915 5357294.062101904,8560414.656642687 5357112.022997875)",2402,17009,106
6190685668,3029437506,"LINESTRING(8559916.966658518 5354503.770545351,8559978.116281146 5354480.438999194)",6009,15009,3338
6411673842,6411673831,"LINESTRING(8564115.907412317 5347375.7882559085,8564043.716885604 5347284.282375721)",14245,6838,3594
2912713386,2912713387,"LINESTRING(8564159.221728345 5352113.174484998,8564277.27447203 5352124.837283293)",10355,10818,4047
297174244,6856626840,"LINESTRING(8561483.07643805 5351219.847570817,8561509.404747793 5350983.701717024)",9166,11297,1512
4110038069,4110038073,"LINESTRING(8558862.984968498 5353590.96743559,8558793.342342727 5353555.973571574)",5995,15014,3290
7007274384,260724028,"LINESTRING(8562722.205596585 5350842.017080521,8562752.7804079 5350584.308167928)",10067,10226,1137
6411673854,6411673851,"LINESTRING(8564103.167907603 5347189.280406934,8564089.579102574 5347136.825747462)",14465,6699,4000
6856626836,6856626840,"LINESTRING(8561483.07643805 5351219.847570817,8561471.18623365 5351218.098320246)",8940,11503,1456
3524845755,3524845757,"LINESTRING(8561391.352004109 5350138.873387847,8561276.696461681 5349963.387265921)",10468,10685,3945
2198751430,3793104513,"LINESTRING(8559159.390778182 5358406.795233344,8558872.327271955 5358531.672388961)",2163,19009,4039
3524833119,3524831649,"LINESTRING(8561430.419818565 5350347.595408373,8561437.214221079 5350291.041772965)",10085,10817,2828
3605629703,3605629702,"LINESTRING(8562522.620022729 5348057.739379525,8562521.770722415 5348069.397097885)",12575,8465,3425
3793021263,3793021275,"LINESTRING(8560898.757821826 5354937.164653055,8560758.62326997 5354839.751297868)",4872,14876,486
4489907930,4489907926,"LINESTRING(8563019.460706582 5351790.703901097,8563146.00645341 5351749.885636529)",9458,10997,1485
296031988,260361743,"LINESTRING(8559166.185180696 5359615.956692144,8559141.55547158 5359885.004830787)",1117,20053,4035
2201604911,2201605453,"LINESTRING(8561162.040919254 5354244.793662702,8561187.51992868 5354177.134223385)",5447,14086,232
2382243967,2382243978,"LINESTRING(8560927.634032512 5355518.166087183,8560875.82671334 5355735.759297133)",4470,15584,771
4637110959,4637110966,"LINESTRING(8562714.561893757 5349027.711463642,8562634.727664214 5349261.475857578)",11838,9253,3647
3524833120,3524829486,"LINESTRING(8561532.33585628 5350248.481016207,8561527.240054393 5350302.119262119)",10096,10765,2695
2200691408,2200691063,"LINESTRING(8561384.557601593 5356656.940824979,8561472.884834278 5356679.11097899)",4008,16134,878
2631726029,4305594024,"LINESTRING(8559098.241155552 5355119.74452733,8559071.063545497 5354868.333553837)",4593,15858,1471
5581499719,5581501021,"LINESTRING(8560051.156108174 5358377.035037158,8560077.484417917 5358385.788026148)",1311,18289,329
292229647,6512416600,"LINESTRING(8564002.101170205 5351792.453259294,8564018.237876175 5351794.2026178185)",10342,10627,3126
2200504687,2200504499,"LINESTRING(8560235.454276374 5355310.494740926,8560170.907452488 5355025.2458702875)",4984,15350,1203
8454163234,260730715,"LINESTRING(8562632.17976327 5349786.738464426,8562642.371367043 5349680.051207936)",10767,9570,1213
2200691690,2200688717,"LINESTRING(8560006.992491832 5356193.129982853,8560012.937594032 5356204.21450052)",3921,16428,1243
5263326947,6185442365,"LINESTRING(8563536.684597978 5348684.362434873,8563629.258332236 5348634.8139601)",12748,8138,2768
4404607413,4404607412,"LINESTRING(8562701.822389042 5348733.328245477,8562731.547900042 5348735.659957167)",12001,8795,2520
4110038073,4110038075,"LINESTRING(8558877.42307384 5353626.544665588,8558862.984968498 5353590.96743559)",5917,14995,2859
4144547322,254854099,"LINESTRING(8564053.05918906 5351482.82198006,8564171.111932745 5351495.067089254)",10773,10291,3515
3589029729,260545570,"LINESTRING(8561128.068906682 5350949.883788898,8561133.164708568 5350893.326494025)",9584,11470,3482
3793021269,3793021275,"LINESTRING(8560898.757821826 5354937.164653055,8560895.36062057 5354856.667316305)",4780,14818,325
3793104510,8393518612,"LINESTRING(8559194.212091066 5358435.388452725,8559364.072153922 5358385.204493294)",2081,18634,2331
2021401912,2021401914,"LINESTRING(8560321.233608115 5358796.604243839,8560378.136729173 5358791.352217436)",1993,18512,1629
2259716462,2259716156,"LINESTRING(8561822.796563763 5352892.864723799,8561838.933269734 5352813.551438158)",7037,12586,364
2512691380,1998511554,"LINESTRING(8563915.472538147 5348762.47468358,8563923.96554129 5348662.211319441)",13035,7982,3332
6512416625,6512416624,"LINESTRING(8564225.46715286 5349412.463960212,8564250.096861973 5349149.548033818)",12967,8200,4019
